id_poliza,fecha_emision,id_cliente,id_corredor,id_aseguradora,id_tipo_seguro,prima,comision,monto_asegurado
8434,2025-12-20,2392,71,3,4,1981.84,,89758.0
8435,,2846,65,12,6,942.71,206.45,117314.29
8436,,2453,77,5,2,333.44,35.8,15710.34
8437,,605,74,8,5,963.65,,150265.31
8438,2025-04-26,2552,53,9,1,,92.82,22428.41
8439,,2901,66,11,1,1704.8,205.95,207156.22
8440,,77,10,11,1,1781.03,,55893.64
8441,,2615,74,8,9,1381.68,213.97,
8442,2025-04-11,285,59,11,12,398.44,98.41,24571.07
8443,,2805,41,7,2,1013.45,,
8444,,236,80,12,11,729.15,125.14,
8445,,1643,74,8,6,1901.88,465.02,337859.39
8446,,1717,74,4,11,,125.28,66855.6
8447,,2921,39,1,6,1418.7,232.62,
8448,2025-09-04,953,14,10,4,446.69,57.27,30367.13
8449,,586,49,8,1,1012.56,54.95,161825.91
8450,,1440,42,8,3,,229.34,
8451,,2214,6,11,9,373.45,48.34,27073.02
8452,2025-08-27,1680,58,4,5,298.84,41.5,
8453,,1762,22,10,10,809.46,,
8454,,2862,68,11,11,1206.27,130.45,199081.93
8455,,1036,66,9,1,469.14,102.58,10922.88
8456,,551,3,3,9,900.2,125.67,78622.94
8457,,1839,53,5,3,581.15,,88751.97
8458,,2346,12,8,2,1571.19,247.98,244401.02
8459,,2467,15,8,8,1453.7,216.99,38213.68
8460,,3842,10,1,9,369.97,20.95,60516.2
8461,,782,17,1,2,951.74,86.67,68310.26
8462,,1839,47,2,7,94.55,13.93,
8463,2025-04-01,628,18,4,11,927.3,90.55,96083.65
8464,2025-12-19,834,61,7,7,277.12,66.13,52548.68
8465,,2038,42,4,4,1229.8,260.04,
8466,,1820,53,12,7,551.68,,
8467,,2556,18,12,10,,66.29,11890.92
8468,,1721,60,13,9,339.23,,32395.37
8469,2025-04-21,712,18,7,4,716.21,,94775.46
8470,,1185,49,3,3,974.44,132.68,180755.11
8471,,481,7,12,12,1076.02,,84069.01
8472,2026-02-17,1570,5,14,7,,172.82,100933.01
8473,,498,24,10,3,1423.29,,276081.24
8474,,272,66,7,10,,172.83,175606.84
8475,,1486,15,1,5,1161.64,,165387.48
8476,,727,35,4,7,1740.45,169.2,36574.26
8477,,1202,14,4,11,867.88,,90297.2
8478,,204,56,1,6,,265.93,118441.88
8479,,2345,60,10,3,1107.8,66.04,156510.56
8481,,2200,56,3,3,246.57,,17319.42
8482,,2329,63,13,1,176.18,,20664.71
8483,,701,14,14,7,903.82,188.26,148815.24
8484,,1194,29,15,11,152.23,26.03,
8485,,479,54,11,6,,127.88,310277.82
8486,,1382,33,2,8,,,152086.73
8487,2026-01-31,1034,3,15,9,1075.83,76.66,193155.56
8488,,2716,32,9,1,1568.13,185.04,138948.34
8489,2025-03-06,422,9,15,2,,250.08,
8490,,2119,30,2,10,1858.61,122.17,160872.44
8491,,2014,69,4,6,1080.96,,
8493,,1133,68,11,9,,70.37,
8494,,3708,52,8,3,,155.84,316769.83
8495,,2144,73,8,6,928.76,149.03,75826.93
8496,,82,66,6,10,1915.63,235.7,94733.19
8498,,377,12,7,11,,131.11,
8499,,1576,13,12,6,598.48,1074.33,
8501,,2132,4,2,6,1479.84,363.76,
8502,,337,78,15,3,1047.0,195.68,151575.77
8503,,2539,60,12,3,241.01,,12861.96
8504,,640,38,7,9,,115.4,81500.11
8505,2025-06-21,496,56,2,7,552.77,134.1,52674.26
8506,,2549,30,2,8,835.87,,85354.18
8507,,2614,30,13,7,1129.68,207.69,121993.48
8508,,2616,25,15,11,620.0,,103460.0
8509,,1428,35,10,8,1459.22,,180799.59
8510,,2393,27,15,2,,1359.83,
8511,,2592,36,2,1,1530.06,292.89,287974.06
8512,,2106,63,15,9,177.16,,23157.94
8513,,716,60,10,3,1603.03,261.9,42571.63
8514,2025-08-15,2153,69,15,3,138.74,,10110.88
8515,,1865,34,9,7,599.21,49.1,60439.82
8516,,1643,61,1,3,292.3,72.1,51155.77
8517,2025-08-14,833,24,6,6,242.82,,15386.32
8518,,503,5,7,10,1971.09,115.66,
8519,2026-02-09,707,40,10,6,1641.69,98.85,
8520,,647,80,8,5,134.4,25.6,3970.51
8521,,495,62,6,5,1201.66,178.04,146447.08
8522,,2301,24,15,5,1554.97,109.37,205713.35
8523,,788,11,10,11,369.76,32.57,8393.93
8524,,1099,3,5,10,339.1,78.35,7758.11
8525,,1644,24,4,9,,,105718.37
8526,2026-01-29,1619,68,15,5,1451.74,,282775.84
8527,,2972,70,3,1,869.71,208.82,118451.22
8528,,1921,7,5,11,794.84,80.7,106346.86
8529,,1576,41,5,11,1151.57,280.86,79552.99
8530,,574,20,4,12,715.15,149.74,115244.88
8531,,2332,19,3,5,734.98,108.35,
8532,,1133,76,9,9,1437.81,273.23,
8533,,1065,47,14,11,,,101118.96
8534,,1746,58,10,9,568.71,55.15,89681.86
8535,2025-04-13,988,17,15,3,798.41,87.18,117843.47
8536,,1291,73,13,8,1341.56,284.21,167852.6
8537,,1818,52,2,4,1027.09,111.96,138732.5
8538,,109,53,5,6,,33.06,
8539,,900,72,14,5,1462.94,206.98,190113.15
8540,,2403,30,10,8,871.64,76.92,155948.98
8541,,236,36,10,5,491.73,115.11,58803.52
8542,,2939,25,12,1,1337.89,,40250.51
8543,,1145,21,14,1,,100.83,152087.21
8544,,1137,70,2,7,1534.59,100.52,233552.11
8545,2025-07-21,1541,60,12,7,1135.18,89.53,198780.84
8546,2025-07-20,2941,71,11,6,490.32,41.5,19833.55
8547,,1600,20,9,6,1527.21,318.42,64104.01
8548,2025-02-19,814,74,15,11,,341.06,246398.57
8549,2025-01-10,1203,8,6,2,1451.3,,157225.79
8550,,2439,30,4,4,950.12,207.02,
8551,,2089,10,12,6,817.66,153.47,67497.78
8552,,1719,25,7,12,340.4,76.59,54838.01
8554,2025-09-14,3713,47,3,4,,86.43,73399.52
8555,,106,43,6,6,1903.4,212.38,
8556,,110,11,5,3,1695.75,375.81,270638.56
8557,,1952,23,9,10,1724.76,410.97,130105.5
8558,,1600,102,4,6,1959.56,308.36,230837.18
8559,,1467,53,13,7,533.25,,72178.2
8560,,3621,35,7,12,724.18,,45225.05
8561,,1495,55,12,2,,384.89,209564.09
8562,,211,33,1,6,,101.66,79086.81
8563,,2190,50,3,11,1488.38,,276644.36
8564,2025-09-11,601,68,3,3,858.49,196.89,138369.78
8565,2025-12-24,2565,69,2,11,82.27,8.57,15089.09
8566,,959,71,6,12,,274.53,124669.22
8567,,2776,45,14,2,,,85689.27
8568,,2269,16,12,6,1947.63,,150008.85
8569,,3591,36,2,6,1237.71,96.81,163869.99
8570,,717,30,4,12,735.08,,122199.26
8571,,2874,55,8,5,1900.06,296.89,215420.85
8572,2026-02-07,868,53,13,3,715.96,174.25,36020.36
8573,,2061,15,12,2,62.57,11.92,6166.24
8574,2025-10-01,2815,21,5,7,143.77,27.96,5529.23
8575,,521,75,5,11,298.6,15.8,6950.16
8576,,1105,44,5,4,1055.84,181.57,105719.69
8577,,2940,20,4,3,,123.05,31510.43
8578,,1263,50,4,1,1270.77,224.33,57334.77
8579,,982,17,10,10,,,
8580,,3514,23,9,10,256.57,41.35,51274.54
8581,,2972,43,14,11,941.85,105.13,154858.35
8582,2025-04-27,976,47,3,5,990.59,,140015.65
8583,2025-01-16,81,20,5,8,,67.57,
8584,2025-01-01,1761,72,1,7,1663.81,117.82,78426.18
8585,,485,19,8,6,528.14,,80422.56
8586,,1153,47,6,5,1964.7,259.94,
8587,,1876,5,8,12,1161.89,135.54,154679.95
8588,2025-07-17,858,75,14,7,1689.16,110.21,148178.28
8589,,1600,53,11,8,366.27,43.41,54156.15
8590,2025-01-19,131,68,5,1,501.63,,18823.69
8591,,1375,26,2,8,,241.5,135166.36
8592,,1845,78,6,1,549.68,51.6,94841.89
8593,2025-06-11,81,19,13,5,1672.62,260.0,196309.35
8594,2025-09-10,100,26,11,7,1803.31,,74137.44
8595,,15,41,14,12,959.09,,88031.91
8596,,164,53,12,1,,,
8597,,2084,33,3,6,,303.16,199190.8
8598,,180,51,5,4,1508.17,225.56,288673.01
8599,,566,22,1,4,1994.02,140.07,367673.47
8600,,1074,8,9,5,95.23,7.4,4167.73
8601,,1032,38,14,6,185.79,18.95,31646.43
8602,,1724,55,12,5,648.7,36.25,
8603,,1590,8,8,4,980.47,,102987.42
8604,,934,14,1,8,1823.81,450.28,
8605,2025-04-21,2437,37,3,3,1236.76,191.42,106393.56
8606,,666,45,8,4,1896.02,,340940.25
8607,,1720,53,8,5,,,70453.61
8608,,1534,38,10,9,,,31902.1
8609,2025-05-30,616,61,10,5,810.93,186.74,146126.68
8610,,1871,11,3,1,1309.66,110.78,226980.15
8611,,1219,5,6,10,739.43,51.06,62158.1
8612,,55,11,14,10,,64.97,112675.81
8613,2025-09-11,14,78,3,2,1117.02,,153957.03
8614,,578,55,13,3,1032.09,98.82,57523.62
8615,2025-03-11,1047,58,14,2,,13.93,3380.44
8616,,1907,14,8,5,,,329476.11
8617,2025-02-12,370,19,11,5,836.19,42.31,142592.12
8618,,1287,1,12,10,1119.95,275.49,
8619,,2779,35,5,4,,179.21,114032.11
8620,,1911,64,4,7,1122.95,173.95,97433.36
8621,,2362,19,14,11,1071.39,164.05,198567.4
8622,,2755,51,8,2,255.33,63.28,30141.97
8623,2025-08-16,1040,20,9,5,346.5,25.02,46554.6
8624,,2001,61,4,2,1385.17,312.94,83811.25
8625,,1773,4,1,10,1977.39,,183229.91
8626,2025-06-12,2915,31,8,9,,,
8627,,758,74,12,1,678.38,121.41,124481.77
8628,,281,49,9,9,235.71,57.61,27867.43
8629,,1547,63,10,8,641.32,49.49,
8630,,492,59,14,10,401.37,80.05,62450.82
8631,,3510,63,6,5,,,
8632,,1605,28,15,8,1544.16,249.87,226640.36
8633,,1708,1,5,8,1882.47,425.13,350107.34
8634,,346,44,11,12,1775.65,,342524.29
8635,2025-07-29,985,36,4,8,,137.63,
8636,2025-08-10,2480,80,10,3,1794.11,108.43,265077.46
8637,,2151,13,13,5,206.08,30.04,
8638,,2174,40,11,6,1325.64,320.78,161946.77
8640,,754,24,4,4,479.96,86.72,95719.32
8641,,1229,75,7,5,181.09,39.88,21650.87
8642,,215,21,15,5,348.43,62.38,56533.55
8643,,698,47,4,12,67.17,,
8644,,759,26,7,3,742.46,96.71,114208.08
8645,,35,44,2,11,,,33127.66
8646,,369,8,7,12,91.8,17.81,14269.77
8647,,775,21,15,4,1071.56,184.81,22924.05
8648,2025-08-25,2165,8,2,2,1512.41,154.23,263432.55
8649,,1966,71,7,3,57.54,12.36,11093.11
8650,2025-02-23,1513,49,5,11,561.1,44.66,53734.46
8651,,272,68,2,3,323.19,59.29,54448.93
8652,,2361,59,15,10,1584.5,348.84,
8653,,79,45,13,12,181.55,15.61,28376.05
8654,,2034,9,4,2,1175.11,220.35,151523.36
8656,,1427,3,10,3,1717.32,130.72,199469.75
8657,2025-11-27,148,29,8,11,188.83,42.93,29871.67
8658,,1605,33,7,1,655.84,160.7,122818.87
8659,2025-02-27,2748,77,11,9,1600.69,299.03,
8660,,2721,38,10,10,88.67,,17600.54
8661,,2214,30,4,6,,,
8662,,588,22,3,4,602.74,105.18,65174.56
8663,,943,17,11,4,1482.08,,80681.47
8664,,2960,40,7,8,1240.79,270.27,219666.39
8665,2025-03-15,1576,4,1,6,849.76,1236.48,123904.31
8666,2025-01-02,2828,42,9,8,,249.61,
8667,,2727,32,14,8,1730.58,,326061.03
8669,,2492,51,14,10,1499.6,252.42,
8670,,3617,21,7,5,609.89,146.03,
8671,,1222,44,13,5,797.1,112.92,151889.13
8672,2025-03-17,2024,16,6,5,1955.44,,210626.8
8673,,1041,31,5,2,580.15,124.74,
8674,,2778,53,4,11,1941.09,204.68,
8675,,1666,50,6,1,160.95,,14655.47
8676,2025-09-10,1092,70,1,2,,266.44,
8677,,119,62,8,3,,123.99,
8678,2025-10-19,2547,46,9,11,,,17037.07
8679,,1927,15,6,4,624.87,85.73,
8680,,2312,62,8,4,1953.58,134.67,387049.38
8681,,1897,14,3,2,1102.41,,46386.75
8682,,350,23,9,12,,38.28,30944.59
8683,,2154,18,8,7,1842.96,457.06,273417.03
8684,,1205,43,3,11,225.48,35.77,37968.9
8685,2025-04-21,2029,56,6,7,1367.64,129.42,35992.14
8686,2025-04-08,424,17,2,6,658.39,55.92,102120.54
8687,,2260,12,14,4,1085.96,,69737.48
8688,,1277,31,6,1,1336.45,213.53,232597.35
8689,,1353,43,12,10,965.32,,36116.44
8690,,1341,73,7,1,368.5,21.18,60803.22
8691,,744,36,13,11,591.55,136.42,102834.76
8692,,110,4,5,3,1710.35,386.53,299236.81
8694,2025-12-02,530,69,7,9,653.01,,
8695,,2462,40,9,12,781.8,,139204.77
8696,2025-04-16,1403,25,10,5,177.55,12.67,11971.02
8697,,1203,37,9,6,414.96,,48161.11
8698,,2783,52,3,3,517.75,82.79,82537.12
8699,,2728,11,4,6,1744.58,2301.67,258887.77
8700,,1937,65,8,7,,,200231.59
8701,,2329,24,10,3,558.85,,101317.19
8702,,1364,77,8,9,,224.91,
8703,,150,27,7,2,1745.81,,68729.93
8704,,1922,28,4,8,284.38,49.99,6232.7
8705,2025-07-18,2653,1,8,6,1359.52,70.26,91078.8
8706,,2301,64,1,1,161.86,35.41,3893.28
8707,,520,52,6,11,202.04,16.74,4113.42
8708,,218,7,1,4,1423.77,284.61,
8709,,824,45,10,3,268.93,47.83,17386.8
8710,,1941,102,15,11,,357.11,
8711,,2951,60,2,8,357.64,,33303.77
8712,,2609,65,12,6,,119.46,300304.64
8713,2026-01-16,2654,64,6,6,1624.73,,
8714,2026-02-17,1464,78,1,11,1691.5,241.14,308952.56
8715,2026-01-21,1775,72,12,9,,277.34,38946.14
8716,2025-07-29,1095,56,10,12,1173.47,,42732.65
8717,2026-01-14,353,7,12,6,1390.91,216.25,
8718,2025-01-18,1106,77,4,2,53.71,3.24,2526.97
8719,,193,25,1,4,997.8,232.35,
8720,,2261,48,5,1,504.25,,99172.34
8721,,11,67,14,7,1560.09,,41640.84
8722,,2597,59,10,4,1982.62,375.68,
8723,,2013,18,10,8,,,
8724,,2333,8,6,7,1795.3,2396.9,
8725,2025-11-11,2937,44,13,4,,169.18,96286.25
8726,,1936,48,1,12,175.91,,30177.66
8727,,963,34,2,12,,80.59,127090.22
8728,2025-07-01,2399,21,8,10,1891.16,363.78,93157.7
8729,,2312,18,15,4,1113.0,95.2,161807.55
8730,,682,32,10,6,1532.85,,209122.34
8731,,1665,3,14,12,,31.05,16819.52
8732,,949,37,5,2,512.13,750.64,71927.43
8733,,1395,76,4,8,1565.7,182.34,143960.93
8734,,2621,41,13,10,1230.52,284.26,233573.77
8735,,133,46,10,5,1567.77,363.46,146618.15
8736,2025-12-09,399,16,12,2,721.5,167.97,24353.2
8737,,1346,6,1,2,1078.07,,200952.33
8738,,2275,70,6,11,1874.11,234.15,330671.44
8739,,1505,52,12,2,112.46,10.72,4480.77
8740,2025-04-15,1679,76,9,12,1134.09,245.66,110405.94
8741,,1700,62,4,7,,,183749.63
8742,,1421,26,12,8,1899.12,212.49,174571.27
8743,2025-09-11,598,38,5,3,,85.99,104543.85
8744,,1059,26,5,12,1938.02,113.6,195133.58
8745,,2223,63,9,8,1161.5,123.84,155412.15
8746,,2306,27,7,9,,166.9,46060.33
8747,,2979,19,2,5,1034.03,,141161.31
8748,,2959,34,3,1,,198.6,
8749,,1988,49,14,8,902.52,192.15,160238.1
8750,,626,18,10,10,1237.85,120.38,153807.2
8751,,748,73,5,11,1351.76,204.69,206421.74
8752,,142,51,7,12,,,80467.86
8753,,1142,4,14,3,451.87,,76361.14
8754,2025-03-23,129,19,12,2,1671.73,243.93,272955.42
8755,,2712,8,6,12,212.31,,41436.17
8756,,359,12,3,2,1038.94,56.92,43116.59
8757,,2018,62,4,4,,314.02,
8758,,2849,48,5,5,1030.12,223.44,
8759,,2648,116,2,3,1849.91,272.82,140746.19
8760,,1105,10,2,11,1415.72,,189155.89
8761,,2587,67,1,5,980.92,,118407.0
8762,,1456,77,12,12,340.59,79.81,62725.8
8763,,165,18,11,6,,225.91,
8764,,529,74,1,3,1208.33,175.58,220043.03
8765,,2557,10,11,5,443.34,737.88,
8766,,2942,70,14,9,,,57139.32
8767,,984,54,15,1,827.26,202.86,121889.04
8768,2025-02-14,2264,58,11,12,,124.54,
8769,,3619,65,13,10,375.37,584.11,44285.06
8770,2025-05-02,134,68,2,8,276.02,52.69,32843.43
8771,,2108,18,4,12,882.37,112.97,170141.94
8772,,1303,14,1,9,1778.23,252.02,70069.46
8773,,2793,43,11,9,,49.01,24806.04
8774,,1741,4,4,9,1698.63,114.67,60137.52
8775,,734,25,6,10,1732.83,271.55,302571.05
8776,,606,33,2,6,359.57,78.23,
8777,,2147,14,12,1,1049.19,114.2,40900.82
8778,,144,15,4,11,484.85,,
8779,,2183,18,10,6,,,32571.08
8780,2025-11-24,1100,11,15,7,834.18,,50705.35
8781,,1897,20,5,3,1515.09,154.42,109449.2
8782,,1978,39,6,8,1522.6,322.74,175186.13
8783,,966,13,3,10,1225.71,269.85,123856.13
8784,,379,15,11,11,458.97,114.25,79479.89
8785,,12,35,14,12,279.55,55.84,
8786,,1417,58,5,11,1678.79,84.21,135037.35
8787,,1958,69,7,4,135.93,28.53,15167.6
8788,,1810,10,12,11,1179.77,118.93,126756.77
8789,,2021,12,3,10,1318.05,286.77,159069.44
8790,,2093,30,6,12,274.01,58.97,8056.37
8791,,2840,14,3,11,659.43,68.55,
8792,2025-12-08,1915,31,14,11,779.82,167.98,92022.91
8793,,742,75,6,1,292.36,,44176.66
8794,,1422,76,10,7,230.36,12.6,38759.62
8795,,1146,27,11,10,1544.57,195.14,
8796,,2411,39,14,4,119.56,25.26,9910.62
8797,,2680,58,7,7,1469.07,259.79,
8798,,2608,52,2,5,,180.37,
8799,,2941,39,7,11,509.83,99.92,
8800,,2882,2,9,10,,44.84,15887.53
8801,,797,2,1,12,1885.23,311.79,117898.52
8802,,446,20,4,11,951.72,112.04,95839.59
8803,,134,72,11,3,1332.38,131.55,225026.25
8804,,1333,59,9,7,948.89,233.37,
8805,,814,2,3,10,,114.16,157033.02
8806,2025-01-21,2142,30,10,8,1157.06,181.51,34538.8
8807,,2672,32,6,12,,,76747.62
8808,,3661,78,1,8,1228.95,256.71,
8809,2025-04-27,925,25,11,2,,,
8810,,967,31,3,1,1280.28,315.17,170524.17
8811,,2281,53,3,9,783.41,,80352.54
8812,,1457,73,4,7,360.12,80.64,69546.6
8813,,122,29,6,7,1421.56,193.72,52192.93
8814,,2780,56,3,1,1266.06,252.43,251666.55
8815,,958,78,12,6,761.88,60.15,21080.48
8816,,347,36,15,10,,,3694.5
8817,,2632,57,6,10,1594.52,152.14,137027.83
8818,,1247,62,14,1,1675.5,356.57,77564.74
8819,,634,36,5,8,1026.47,223.06,58355.9
8820,,285,25,11,4,258.62,18.04,7530.99
8821,,1155,19,8,10,1177.23,153.24,
8822,,2503,50,13,9,1133.29,,204752.87
8823,,3736,41,13,8,291.41,36.38,36680.19
8824,,160,4,4,9,,213.03,168941.51
8825,,2827,28,8,4,597.3,100.93,99162.08
8826,,1592,70,3,7,1374.2,,
8827,,1130,26,3,9,1607.77,166.92,
8828,,1960,71,13,11,190.66,,
8829,,2877,42,8,3,,187.17,151326.75
8830,,62,35,10,10,,39.11,
8831,,268,17,13,3,388.72,32.17,54621.44
8832,,241,16,14,2,,31.13,13341.4
8833,,319,35,10,11,457.58,92.07,
8834,,1457,48,7,8,1558.01,292.76,
8835,,1307,44,14,12,786.93,,116887.47
8836,2025-01-04,893,15,13,2,599.52,,105614.56
8837,2025-10-05,1465,11,8,2,1174.08,93.31,73445.75
8838,,2811,50,2,6,1883.86,126.15,360194.01
8839,,2499,96,1,5,1833.22,,230589.71
8840,,339,64,13,1,1012.35,217.22,83480.27
8841,,322,39,1,1,697.63,,
8842,,2510,54,1,5,718.74,124.22,84728.81
8843,,2662,78,5,3,1609.44,179.34,
8844,2026-01-01,2358,2,12,12,1306.71,,86655.44
8845,2025-10-09,856,47,2,10,972.27,224.23,41982.79
8847,,1531,34,15,10,1436.11,159.16,
8848,,2329,76,7,10,1136.71,88.2,
8849,,2646,71,15,8,1445.93,174.45,
8850,,1603,23,7,8,1628.91,290.53,59022.38
8851,,35,24,3,11,1027.94,175.72,
8852,,1316,68,13,2,1315.15,203.18,221084.98
8853,,1995,18,6,6,586.34,92.99,59136.55
8854,,953,18,3,5,,42.14,98792.66
8855,,846,13,5,9,1959.52,,
8856,2025-09-29,859,64,5,11,703.48,57.66,54985.84
8857,,1439,59,1,2,1752.89,237.15,175805.1
8858,,2576,38,4,11,1490.48,,120654.61
8859,2025-06-07,2312,20,15,4,356.12,21.98,30653.68
8860,,3666,47,8,11,1916.85,303.92,104063.24
8861,,207,24,10,3,,,
8862,,325,24,3,2,242.62,,20757.68
8863,,41,8,13,7,67.42,10.18,
8864,,1614,72,1,10,,260.69,
8865,,2480,10,8,1,1994.91,261.88,
8866,,2042,26,11,2,239.99,50.7,27278.35
8867,,274,13,7,6,837.06,165.48,143277.18
8868,,2010,16,8,6,,,162417.74
8869,2025-06-11,201,19,4,3,1114.55,257.71,110247.83
8870,,318,25,15,6,679.89,40.16,109414.83
8871,,1336,10,2,2,1979.53,173.62,254356.54
8872,,92,66,6,3,1767.07,181.69,127491.09
8873,,2962,76,1,7,199.2,43.17,5669.75
8874,,2831,3,11,3,1746.41,,278803.51
8875,,2849,42,15,11,1068.16,,62351.06
8876,,1299,8,13,11,125.68,24.68,3614.77
8877,,1683,29,10,6,658.12,149.82,
8878,,531,53,11,4,904.25,,87110.74
8879,,862,63,4,8,564.59,68.03,
8880,,323,39,8,8,884.65,208.65,139279.27
8881,,2472,3,7,3,1562.11,,281950.7
8882,,2760,27,13,2,1113.96,,166783.5
8883,,199,14,6,8,211.05,15.88,41174.03
8884,2025-02-21,978,75,15,3,967.05,192.69,184090.57
8885,2025-01-17,2533,41,9,9,297.21,63.64,15411.67
8886,,1325,41,13,10,412.35,,40102.14
8887,,42,36,5,9,1439.72,267.81,
8888,,2985,52,9,4,594.15,73.89,104378.03
8889,,2171,76,12,7,1254.43,89.86,92742.96
8890,2025-05-26,1100,34,12,7,206.0,35.9,
8891,,2210,65,7,9,,,48441.97
8892,,777,9,9,3,402.12,85.43,19088.31
8893,,451,33,12,7,1326.39,1894.49,188288.76
8894,,806,13,12,7,,114.28,74946.02
8895,2025-05-08,1640,26,1,12,824.86,89.06,17141.27
8896,,2436,29,6,10,,329.06,88618.24
8897,,1720,48,8,9,1109.51,108.9,146702.73
8898,,2950,25,1,9,887.16,,107409.89
8899,,1687,72,7,6,341.56,23.98,11863.46
8900,,1208,7,13,4,,91.77,216720.02
8901,,1535,69,14,6,,,220968.93
8902,,1419,72,15,9,,186.29,174426.85
8903,,1308,73,11,2,,65.64,84851.86
8904,,786,40,7,12,1174.05,93.18,205044.75
8905,,1144,25,3,9,902.84,158.22,133428.37
8906,,1272,17,8,12,431.36,34.4,82706.09
8907,,2766,58,15,7,,45.06,12617.45
8908,,1348,32,11,8,411.53,40.16,61423.91
8909,,209,18,6,5,769.33,111.48,137831.95
8910,,121,62,11,4,1420.23,255.31,209500.29
8911,,1320,76,10,9,421.46,100.56,70147.71
8912,,2293,4,6,12,647.6,35.55,85675.11
8913,,1445,19,6,11,,,135129.37
8914,,86,41,1,9,466.88,112.75,81921.08
8915,,679,8,8,5,,11.66,11214.16
8916,2025-11-11,1469,33,9,7,,193.29,40980.15
8917,,1201,8,2,6,,,177786.5
8918,,2559,53,10,7,,304.32,
8919,,2986,75,9,5,181.04,43.74,11701.15
8920,,934,68,14,6,118.98,15.13,15076.76
8921,,1039,27,5,10,1504.67,356.8,117798.91
8922,,55,69,13,7,,19.62,10388.73
8923,2025-04-26,3565,14,12,7,1204.61,214.14,114466.21
8924,,772,9,11,7,,70.25,
8925,,1878,61,1,3,461.15,95.99,50164.11
8926,2025-08-24,2888,5,6,1,725.98,,62728.14
8928,2026-01-08,164,24,2,9,,133.28,110022.28
8929,,398,14,3,5,991.14,154.25,113901.06
8930,2025-03-05,169,58,8,5,133.75,14.4,8165.27
8931,,2520,73,8,4,,27.49,
8932,,1480,32,14,6,1336.53,283.4,31460.55
8933,,2683,27,15,11,1914.88,466.04,
8934,,1672,39,3,6,581.9,130.99,87071.54
8935,,111,76,9,8,599.63,,39479.06
8936,,1306,35,11,5,,42.91,103863.48
8937,2025-06-17,2639,80,2,7,,207.0,175970.18
8938,,2042,46,9,10,1782.39,97.71,286097.34
8939,,2981,75,5,4,1319.18,,227188.23
8940,,1432,74,2,4,,115.99,92975.05
8941,2025-01-10,1901,26,13,10,1145.78,,189670.52
8942,,351,66,6,1,,,81767.66
8943,,367,30,9,5,339.21,70.92,20189.56
8944,,2243,10,8,2,717.02,84.96,121005.55
8945,,1645,76,2,7,,279.01,252779.2
8946,,484,57,3,5,773.8,183.48,67221.03
8947,,1966,32,2,8,,,2646.11
8948,,2095,57,1,2,389.94,41.01,39744.31
8949,,855,45,12,2,469.0,24.01,79590.44
8950,,3623,28,15,11,1034.78,56.87,157475.52
8951,,743,63,6,7,,5.86,13623.4
8952,2025-09-18,225,34,4,5,,46.3,68251.73
8953,,811,21,6,10,634.46,85.81,89294.24
8954,,528,2,9,7,615.65,107.01,39945.95
8955,,1083,38,14,7,571.87,,87332.87
8956,,1175,77,7,4,1235.66,211.99,227560.53
8957,2025-05-14,59,59,9,3,1617.96,351.48,206418.66
8958,,2107,78,12,5,1435.14,96.51,
8959,,936,57,12,3,1887.58,398.76,209280.41
8960,2025-01-04,906,61,5,1,,13.07,7621.26
8961,2026-01-08,2567,19,11,4,506.3,51.24,
8962,,1460,37,14,1,1687.3,378.14,229006.97
8963,,1726,13,3,5,,52.31,26992.28
8964,,2370,18,7,9,1664.36,232.17,82071.59
8965,2025-07-26,134,79,14,4,909.12,199.94,
8966,,2895,1,3,7,1501.05,201.28,
8967,,437,18,10,9,1250.58,150.74,244104.04
8968,2025-04-26,1746,35,14,5,196.76,17.79,17007.22
8969,,2062,22,11,5,185.38,,
8970,2026-01-14,2522,58,14,4,281.25,49.09,20653.16
8971,,2365,30,14,5,534.58,120.89,12993.57
8972,,2522,1,9,4,1201.58,,195139.75
8973,,1248,51,9,4,1379.66,,
8974,,3753,111,15,10,,312.72,227229.33
8975,2025-11-11,650,3,9,11,1545.73,,96772.25
8976,2025-04-16,1784,70,12,1,338.19,57.06,40943.89
8977,,2481,58,5,12,1676.72,398.06,50505.68
8978,,2992,11,7,12,,103.3,166107.32
8979,,2920,25,9,6,,,14212.25
8980,,2477,34,4,12,1258.15,107.79,144364.58
8981,,2810,13,3,11,340.37,40.23,
8982,,1350,49,4,10,154.14,33.55,28774.05
8983,,315,24,11,1,715.83,172.41,112383.47
8984,,1686,50,7,9,1272.78,260.88,
8985,,781,75,4,11,1435.97,206.74,118268.15
8986,,2902,9,4,12,1588.94,258.88,272002.3
8987,,2825,15,14,9,1700.76,105.6,260576.6
8988,2025-05-23,1383,75,4,12,605.09,,17858.68
8989,,1685,27,2,6,475.33,,28996.05
8990,,697,64,6,6,1064.01,,59330.24
8991,,389,20,15,10,1672.31,234.55,243311.08
8992,,2776,4,4,11,,160.78,247158.09
8993,,895,25,9,10,1540.48,168.41,169419.69
8994,,45,49,13,12,318.44,,19653.45
8995,,2395,57,5,2,1809.03,103.35,223710.41
8996,,1047,16,15,5,784.79,164.93,
8997,,2600,59,9,4,1081.6,173.73,53722.86
8998,,239,39,4,8,366.39,53.78,44094.88
8999,,2504,54,4,2,1979.5,494.67,106351.58
9000,,906,43,9,10,,64.63,61328.73
9001,,2198,18,4,1,1248.66,253.66,170069.64
